55,,"Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65[ -- ]Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75",0.638956217
56,,"Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66[ -- ]Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76",0.719320752
57,,"Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67[ -- ]Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77",0.737859185
58,,"Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68[ -- ]Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78",0.802640123
59,,"Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69[ -- ]Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79",0.689631308
60,,"Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70[ -- ]Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80",0.727621147
61,,"Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71[ -- ]Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81",0.707077874
62,,"Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72[ -- ]Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82",0.687713146
63,,"Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73[ -- ]Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83",0.672286325
64,,"Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74[ -- ]Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84",0.652931734
65,,"Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75[ -- ]Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85",0.607184005
